"Site","MdTrt","lure","Rep","WkName","Count"
"Miller","meso","NOWL2L",1,"StdyWk2",0
"Miller","meso","NOWL2L",1,"StdyWk3",0
"Miller","meso","NOWL2L",1,"StdyWk4",0
"Miller","meso","NOWL2L",1,"StdyWk5",0
"Miller","meso","NOWL2L",1,"StdyWk6",0
"Miller","meso","NOWL2L",1,"StdyWk7",0
"Miller","meso","NOWL2L",1,"StdyWk8",0
"Miller","meso","NOWL2L",1,"StdyWk9",0
"Miller","meso","NOWL2L",1,"StdyWk10",0
"Miller","meso","NOWL2L",1,"StdyWk11",0
"Miller","meso","NOWL2L",1,"StdyWk12",0
"Miller","meso","NOWL2L",1,"StdyWk13",0
"Miller","meso","NOWL2L",1,"StdyWk14",1
"Miller","meso","NOWL2L",1,"StdyWk15",0
"Miller","meso","NOWL2L",1,"StdyWk16",0
"Miller","meso","NOWL2L",1,"StdyWk17",0
"Miller","meso","NOWL2L",1,"StdyWk18",0
"Miller","meso","NOWL2L",1,"StdyWk19",NA
"Miller","meso","NOWL2L",1,"StdyWk20",0
"Miller","meso","NOWL2L",1,"StdyWk21",0
"Miller","meso","NOWL2L",1,"StdyWk22",0
"Miller","meso","NOWL2L",2,"StdyWk1",NA
"Miller","meso","NOWL2L",2,"StdyWk2",0
"Miller","meso","NOWL2L",2,"StdyWk3",0
"Miller","meso","NOWL2L",2,"StdyWk4",0
"Miller","meso","NOWL2L",2,"StdyWk5",0
"Miller","meso","NOWL2L",2,"StdyWk6",0
"Miller","meso","NOWL2L",2,"StdyWk7",0
"Miller","meso","NOWL2L",2,"StdyWk8",0
"Miller","meso","NOWL2L",2,"StdyWk9",0
"Miller","meso","NOWL2L",2,"StdyWk10",0
"Miller","meso","NOWL2L",2,"StdyWk11",0
"Miller","meso","NOWL2L",2,"StdyWk12",0
"Miller","meso","NOWL2L",2,"StdyWk13",0
"Miller","meso","NOWL2L",2,"StdyWk14",2
"Miller","meso","NOWL2L",2,"StdyWk15",1
"Miller","meso","NOWL2L",2,"StdyWk16",1
"Miller","meso","NOWL2L",2,"StdyWk17",1
"Miller","meso","NOWL2L",2,"StdyWk18",5
"Miller","meso","NOWL2L",2,"StdyWk19",NA
"Miller","meso","NOWL2L",2,"StdyWk20",3
"Miller","meso","NOWL2L",2,"StdyWk21",0
"Miller","meso","NOWL2L",2,"StdyWk22",0
"Miller","meso","NOWL2L",3,"StdyWk1",NA
"Miller","meso","NOWL2L",3,"StdyWk2",0
"Miller","meso","NOWL2L",3,"StdyWk3",0
"Miller","meso","NOWL2L",3,"StdyWk4",1
"Miller","meso","NOWL2L",3,"StdyWk5",0
"Miller","meso","NOWL2L",3,"StdyWk6",0
"Miller","meso","NOWL2L",3,"StdyWk7",0
"Miller","meso","NOWL2L",3,"StdyWk8",0
"Miller","meso","NOWL2L",3,"StdyWk9",0
"Miller","meso","NOWL2L",3,"StdyWk10",1
"Miller","meso","NOWL2L",3,"StdyWk11",0
"Miller","meso","NOWL2L",3,"StdyWk12",0
"Miller","meso","NOWL2L",3,"StdyWk13",0
"Miller","meso","NOWL2L",3,"StdyWk14",0
"Miller","meso","NOWL2L",3,"StdyWk15",0
"Miller","meso","NOWL2L",3,"StdyWk16",0
"Miller","meso","NOWL2L",3,"StdyWk17",1
"Miller","meso","NOWL2L",3,"StdyWk18",4
"Miller","meso","NOWL2L",3,"StdyWk19",NA
"Miller","meso","NOWL2L",3,"StdyWk20",9
"Miller","meso","NOWL2L",3,"StdyWk21",0
"Miller","meso","NOWL2L",3,"StdyWk22",0
"Miller","meso","NOWL2L",4,"StdyWk1",NA
"Miller","meso","NOWL2L",4,"StdyWk2",0
"Miller","meso","NOWL2L",4,"StdyWk3",0
"Miller","meso","NOWL2L",4,"StdyWk4",0
"Miller","meso","NOWL2L",4,"StdyWk5",0
"Miller","meso","NOWL2L",4,"StdyWk6",0
"Miller","meso","NOWL2L",4,"StdyWk7",0
"Miller","meso","NOWL2L",4,"StdyWk8",0
"Miller","meso","NOWL2L",4,"StdyWk9",0
"Miller","meso","NOWL2L",4,"StdyWk10",0
"Miller","meso","NOWL2L",4,"StdyWk11",0
"Miller","meso","NOWL2L",4,"StdyWk12",0
"Miller","meso","NOWL2L",4,"StdyWk13",0
"Miller","meso","NOWL2L",4,"StdyWk14",2
"Miller","meso","NOWL2L",4,"StdyWk15",0
"Miller","meso","NOWL2L",4,"StdyWk16",1
"Miller","meso","NOWL2L",4,"StdyWk17",1
"Miller","meso","NOWL2L",4,"StdyWk18",0
"Miller","meso","NOWL2L",4,"StdyWk19",NA
"Miller","meso","NOWL2L",4,"StdyWk20",3
"Miller","meso","NOWL2L",4,"StdyWk21",0
"Miller","meso","NOWL2L",4,"StdyWk22",0
"Miller","meso","NOWeggs",1,"StdyWk1",NA
"Miller","meso","NOWeggs",1,"StdyWk2",0
"Miller","meso","NOWeggs",1,"StdyWk3",0
"Miller","meso","NOWeggs",1,"StdyWk4",0
"Miller","meso","NOWeggs",1,"StdyWk5",0
"Miller","meso","NOWeggs",1,"StdyWk6",0
"Miller","meso","NOWeggs",1,"StdyWk7",0
"Miller","meso","NOWeggs",1,"StdyWk8",0
"Miller","meso","NOWeggs",1,"StdyWk9",0
"Miller","meso","NOWeggs",1,"StdyWk10",0
"Miller","meso","NOWeggs",1,"StdyWk11",0
"Miller","meso","NOWeggs",1,"StdyWk12",0
"Miller","meso","NOWeggs",1,"StdyWk13",0
"Miller","meso","NOWeggs",1,"StdyWk14",0
"Miller","meso","NOWeggs",1,"StdyWk15",0
"Miller","meso","NOWeggs",1,"StdyWk16",0
"Miller","meso","NOWeggs",1,"StdyWk17",0
"Miller","meso","NOWeggs",1,"StdyWk18",0
"Miller","meso","NOWeggs",1,"StdyWk19",NA
"Miller","meso","NOWeggs",1,"StdyWk20",1
"Miller","meso","NOWeggs",1,"StdyWk21",0
"Miller","meso","NOWeggs",1,"StdyWk22",0
"Miller","meso","NOWeggs",2,"StdyWk1",NA
"Miller","meso","NOWeggs",2,"StdyWk2",0
"Miller","meso","NOWeggs",2,"StdyWk3",0
"Miller","meso","NOWeggs",2,"StdyWk4",0
"Miller","meso","NOWeggs",2,"StdyWk5",0
"Miller","meso","NOWeggs",2,"StdyWk6",0
"Miller","meso","NOWeggs",2,"StdyWk7",0
"Miller","meso","NOWeggs",2,"StdyWk8",0
"Miller","meso","NOWeggs",2,"StdyWk9",0
"Miller","meso","NOWeggs",2,"StdyWk10",0
"Miller","meso","NOWeggs",2,"StdyWk11",0
"Miller","meso","NOWeggs",2,"StdyWk12",0
"Miller","meso","NOWeggs",2,"StdyWk13",0
"Miller","meso","NOWeggs",2,"StdyWk14",0
"Miller","meso","NOWeggs",2,"StdyWk15",0
"Miller","meso","NOWeggs",2,"StdyWk16",0
"Miller","meso","NOWeggs",2,"StdyWk17",1
"Miller","meso","NOWeggs",2,"StdyWk18",4
"Miller","meso","NOWeggs",2,"StdyWk19",NA
"Miller","meso","NOWeggs",2,"StdyWk20",42
"Miller","meso","NOWeggs",2,"StdyWk21",3
"Miller","meso","NOWeggs",2,"StdyWk22",0
"Miller","meso","NOWeggs",3,"StdyWk1",NA
"Miller","meso","NOWeggs",3,"StdyWk2",0
"Miller","meso","NOWeggs",3,"StdyWk3",0
"Miller","meso","NOWeggs",3,"StdyWk4",0
"Miller","meso","NOWeggs",3,"StdyWk5",0
"Miller","meso","NOWeggs",3,"StdyWk6",0
"Miller","meso","NOWeggs",3,"StdyWk7",0
"Miller","meso","NOWeggs",3,"StdyWk8",0
"Miller","meso","NOWeggs",3,"StdyWk9",0
"Miller","meso","NOWeggs",3,"StdyWk10",0
"Miller","meso","NOWeggs",3,"StdyWk11",0
"Miller","meso","NOWeggs",3,"StdyWk12",0
"Miller","meso","NOWeggs",3,"StdyWk13",0
"Miller","meso","NOWeggs",3,"StdyWk14",0
"Miller","meso","NOWeggs",3,"StdyWk15",0
"Miller","meso","NOWeggs",3,"StdyWk16",0
"Miller","meso","NOWeggs",3,"StdyWk17",0
"Miller","meso","NOWeggs",3,"StdyWk18",0
"Miller","meso","NOWeggs",3,"StdyWk19",NA
"Miller","meso","NOWeggs",3,"StdyWk20",1
"Miller","meso","NOWeggs",3,"StdyWk21",1
"Miller","meso","NOWeggs",3,"StdyWk22",0
"Miller","meso","NOWeggs",4,"StdyWk1",NA
"Miller","meso","NOWeggs",4,"StdyWk2",0
"Miller","meso","NOWeggs",4,"StdyWk3",0
"Miller","meso","NOWeggs",4,"StdyWk4",0
"Miller","meso","NOWeggs",4,"StdyWk5",0
"Miller","meso","NOWeggs",4,"StdyWk6",0
"Miller","meso","NOWeggs",4,"StdyWk7",0
"Miller","meso","NOWeggs",4,"StdyWk8",0
"Miller","meso","NOWeggs",4,"StdyWk9",0
"Miller","meso","NOWeggs",4,"StdyWk10",0
"Miller","meso","NOWeggs",4,"StdyWk11",0
"Miller","meso","NOWeggs",4,"StdyWk12",0
"Miller","meso","NOWeggs",4,"StdyWk13",0
"Miller","meso","NOWeggs",4,"StdyWk14",0
"Miller","meso","NOWeggs",4,"StdyWk15",0
"Miller","meso","NOWeggs",4,"StdyWk16",0
"Miller","meso","NOWeggs",4,"StdyWk17",0
"Miller","meso","NOWeggs",4,"StdyWk18",0
"Miller","meso","NOWeggs",4,"StdyWk19",NA
"Miller","meso","NOWeggs",4,"StdyWk20",25
"Miller","meso","NOWeggs",4,"StdyWk21",0
"Miller","meso","NOWeggs",4,"StdyWk22",0
"Miller","meso","TrecePpoL2",1,"StdyWk1",NA
"Miller","meso","TrecePpoL2",1,"StdyWk2",1
"Miller","meso","TrecePpoL2",1,"StdyWk3",7
"Miller","meso","TrecePpoL2",1,"StdyWk4",1
"Miller","meso","TrecePpoL2",1,"StdyWk5",0
"Miller","meso","TrecePpoL2",1,"StdyWk6",2
"Miller","meso","TrecePpoL2",1,"StdyWk7",0
"Miller","meso","TrecePpoL2",1,"StdyWk8",1
"Miller","meso","TrecePpoL2",1,"StdyWk9",0
"Miller","meso","TrecePpoL2",1,"StdyWk10",0
"Miller","meso","TrecePpoL2",1,"StdyWk11",0
"Miller","meso","TrecePpoL2",1,"StdyWk12",0
"Miller","meso","TrecePpoL2",1,"StdyWk13",0
"Miller","meso","TrecePpoL2",1,"StdyWk14",0
"Miller","meso","TrecePpoL2",1,"StdyWk15",0
"Miller","meso","TrecePpoL2",1,"StdyWk16",0
"Miller","meso","TrecePpoL2",1,"StdyWk17",1
"Miller","meso","TrecePpoL2",1,"StdyWk18",6
"Miller","meso","TrecePpoL2",1,"StdyWk19",NA
"Miller","meso","TrecePpoL2",1,"StdyWk20",20
"Miller","meso","TrecePpoL2",1,"StdyWk21",2
"Miller","meso","TrecePpoL2",1,"StdyWk22",18
"Miller","meso","TrecePpoL2",2,"StdyWk1",NA
"Miller","meso","TrecePpoL2",2,"StdyWk2",0
"Miller","meso","TrecePpoL2",2,"StdyWk3",2
"Miller","meso","TrecePpoL2",2,"StdyWk4",4
"Miller","meso","TrecePpoL2",2,"StdyWk5",2
"Miller","meso","TrecePpoL2",2,"StdyWk6",6
"Miller","meso","TrecePpoL2",2,"StdyWk7",0
"Miller","meso","TrecePpoL2",2,"StdyWk8",1
"Miller","meso","TrecePpoL2",2,"StdyWk9",0
"Miller","meso","TrecePpoL2",2,"StdyWk10",1
"Miller","meso","TrecePpoL2",2,"StdyWk11",0
"Miller","meso","TrecePpoL2",2,"StdyWk12",0
"Miller","meso","TrecePpoL2",2,"StdyWk13",1
"Miller","meso","TrecePpoL2",2,"StdyWk14",0
"Miller","meso","TrecePpoL2",2,"StdyWk15",3
"Miller","meso","TrecePpoL2",2,"StdyWk16",1
"Miller","meso","TrecePpoL2",2,"StdyWk17",2
"Miller","meso","TrecePpoL2",2,"StdyWk18",8
"Miller","meso","TrecePpoL2",2,"StdyWk19",NA
"Miller","meso","TrecePpoL2",2,"StdyWk20",15
"Miller","meso","TrecePpoL2",2,"StdyWk21",2
"Miller","meso","TrecePpoL2",2,"StdyWk22",0
"Miller","meso","TrecePpoL2",3,"StdyWk1",NA
"Miller","meso","TrecePpoL2",3,"StdyWk2",0
"Miller","meso","TrecePpoL2",3,"StdyWk3",2
"Miller","meso","TrecePpoL2",3,"StdyWk4",5
"Miller","meso","TrecePpoL2",3,"StdyWk5",1
"Miller","meso","TrecePpoL2",3,"StdyWk6",2
"Miller","meso","TrecePpoL2",3,"StdyWk7",0
"Miller","meso","TrecePpoL2",3,"StdyWk8",0
"Miller","meso","TrecePpoL2",3,"StdyWk9",1
"Miller","meso","TrecePpoL2",3,"StdyWk10",1
"Miller","meso","TrecePpoL2",3,"StdyWk11",0
"Miller","meso","TrecePpoL2",3,"StdyWk12",0
"Miller","meso","TrecePpoL2",3,"StdyWk13",0
"Miller","meso","TrecePpoL2",3,"StdyWk14",0
"Miller","meso","TrecePpoL2",3,"StdyWk15",1
"Miller","meso","TrecePpoL2",3,"StdyWk16",0
"Miller","meso","TrecePpoL2",3,"StdyWk17",8
"Miller","meso","TrecePpoL2",3,"StdyWk18",16
"Miller","meso","TrecePpoL2",3,"StdyWk19",NA
"Miller","meso","TrecePpoL2",3,"StdyWk20",37
"Miller","meso","TrecePpoL2",3,"StdyWk21",8
"Miller","meso","TrecePpoL2",3,"StdyWk22",1
"Miller","meso","TrecePpoL2",4,"StdyWk1",NA
"Miller","meso","TrecePpoL2",4,"StdyWk2",1
"Miller","meso","TrecePpoL2",4,"StdyWk3",0
"Miller","meso","TrecePpoL2",4,"StdyWk4",5
"Miller","meso","TrecePpoL2",4,"StdyWk5",5
"Miller","meso","TrecePpoL2",4,"StdyWk6",0
"Miller","meso","TrecePpoL2",4,"StdyWk7",3
"Miller","meso","TrecePpoL2",4,"StdyWk8",0
"Miller","meso","TrecePpoL2",4,"StdyWk9",0
"Miller","meso","TrecePpoL2",4,"StdyWk10",1
"Miller","meso","TrecePpoL2",4,"StdyWk11",0
"Miller","meso","TrecePpoL2",4,"StdyWk12",0
"Miller","meso","TrecePpoL2",4,"StdyWk13",0
"Miller","meso","TrecePpoL2",4,"StdyWk14",2
"Miller","meso","TrecePpoL2",4,"StdyWk15",1
"Miller","meso","TrecePpoL2",4,"StdyWk16",0
"Miller","meso","TrecePpoL2",4,"StdyWk17",9
"Miller","meso","TrecePpoL2",4,"StdyWk18",12
"Miller","meso","TrecePpoL2",4,"StdyWk19",NA
"Miller","meso","TrecePpoL2",4,"StdyWk20",17
"Miller","meso","TrecePpoL2",4,"StdyWk21",1
"Miller","meso","TrecePpoL2",4,"StdyWk22",0
"Miller","meso","TrecePpo",1,"StdyWk1",NA
"Miller","meso","TrecePpo",1,"StdyWk2",NA
"Miller","meso","TrecePpo",1,"StdyWk3",0
"Miller","meso","TrecePpo",1,"StdyWk4",0
"Miller","meso","TrecePpo",1,"StdyWk5",0
"Miller","meso","TrecePpo",1,"StdyWk6",0
"Miller","meso","TrecePpo",1,"StdyWk7",0
"Miller","meso","TrecePpo",1,"StdyWk8",0
"Miller","meso","TrecePpo",1,"StdyWk9",0
"Miller","meso","TrecePpo",1,"StdyWk10",0
"Miller","meso","TrecePpo",1,"StdyWk11",0
"Miller","meso","TrecePpo",1,"StdyWk12",0
"Miller","meso","TrecePpo",1,"StdyWk13",0
"Miller","meso","TrecePpo",1,"StdyWk14",0
"Miller","meso","TrecePpo",1,"StdyWk15",0
"Miller","meso","TrecePpo",1,"StdyWk16",0
"Miller","meso","TrecePpo",1,"StdyWk17",0
"Miller","meso","TrecePpo",1,"StdyWk18",2
"Miller","meso","TrecePpo",1,"StdyWk19",NA
"Miller","meso","TrecePpo",1,"StdyWk20",2
"Miller","meso","TrecePpo",1,"StdyWk21",0
"Miller","meso","TrecePpo",1,"StdyWk22",0
"Miller","meso","TrecePpo",2,"StdyWk1",NA
"Miller","meso","TrecePpo",2,"StdyWk2",NA
"Miller","meso","TrecePpo",2,"StdyWk3",6
"Miller","meso","TrecePpo",2,"StdyWk4",2
"Miller","meso","TrecePpo",2,"StdyWk5",1
"Miller","meso","TrecePpo",2,"StdyWk6",0
"Miller","meso","TrecePpo",2,"StdyWk7",1
"Miller","meso","TrecePpo",2,"StdyWk8",0
"Miller","meso","TrecePpo",2,"StdyWk9",1
"Miller","meso","TrecePpo",2,"StdyWk10",0
"Miller","meso","TrecePpo",2,"StdyWk11",1
"Miller","meso","TrecePpo",2,"StdyWk12",0
"Miller","meso","TrecePpo",2,"StdyWk13",0
"Miller","meso","TrecePpo",2,"StdyWk14",0
"Miller","meso","TrecePpo",2,"StdyWk15",0
"Miller","meso","TrecePpo",2,"StdyWk16",0
"Miller","meso","TrecePpo",2,"StdyWk17",0
"Miller","meso","TrecePpo",2,"StdyWk18",7
"Miller","meso","TrecePpo",2,"StdyWk19",NA
"Miller","meso","TrecePpo",2,"StdyWk20",9
"Miller","meso","TrecePpo",2,"StdyWk21",1
"Miller","meso","TrecePpo",2,"StdyWk22",1
"Miller","meso","TrecePpo",3,"StdyWk1",NA
"Miller","meso","TrecePpo",3,"StdyWk2",NA
"Miller","meso","TrecePpo",3,"StdyWk3",2
"Miller","meso","TrecePpo",3,"StdyWk4",1
"Miller","meso","TrecePpo",3,"StdyWk5",2
"Miller","meso","TrecePpo",3,"StdyWk6",1
"Miller","meso","TrecePpo",3,"StdyWk7",0
"Miller","meso","TrecePpo",3,"StdyWk8",0
"Miller","meso","TrecePpo",3,"StdyWk9",1
"Miller","meso","TrecePpo",3,"StdyWk10",0
"Miller","meso","TrecePpo",3,"StdyWk11",0
"Miller","meso","TrecePpo",3,"StdyWk12",0
"Miller","meso","TrecePpo",3,"StdyWk13",0
"Miller","meso","TrecePpo",3,"StdyWk14",0
"Miller","meso","TrecePpo",3,"StdyWk15",0
"Miller","meso","TrecePpo",3,"StdyWk16",0
"Miller","meso","TrecePpo",3,"StdyWk17",0
"Miller","meso","TrecePpo",3,"StdyWk18",4
"Miller","meso","TrecePpo",3,"StdyWk19",NA
"Miller","meso","TrecePpo",3,"StdyWk20",11
"Miller","meso","TrecePpo",3,"StdyWk21",3
"Miller","meso","TrecePpo",3,"StdyWk22",1
"Miller","meso","TrecePpo",4,"StdyWk1",NA
"Miller","meso","TrecePpo",4,"StdyWk2",NA
"Miller","meso","TrecePpo",4,"StdyWk3",1
"Miller","meso","TrecePpo",4,"StdyWk4",1
"Miller","meso","TrecePpo",4,"StdyWk5",0
"Miller","meso","TrecePpo",4,"StdyWk6",0
"Miller","meso","TrecePpo",4,"StdyWk7",1
"Miller","meso","TrecePpo",4,"StdyWk8",0
"Miller","meso","TrecePpo",4,"StdyWk9",0
"Miller","meso","TrecePpo",4,"StdyWk10",1
"Miller","meso","TrecePpo",4,"StdyWk11",0
"Miller","meso","TrecePpo",4,"StdyWk12",0
"Miller","meso","TrecePpo",4,"StdyWk13",0
"Miller","meso","TrecePpo",4,"StdyWk14",0
"Miller","meso","TrecePpo",4,"StdyWk15",2
"Miller","meso","TrecePpo",4,"StdyWk16",0
"Miller","meso","TrecePpo",4,"StdyWk17",0
"Miller","meso","TrecePpo",4,"StdyWk18",2
"Miller","meso","TrecePpo",4,"StdyWk19",NA
"Miller","meso","TrecePpo",4,"StdyWk20",10
"Miller","meso","TrecePpo",4,"StdyWk21",0
"Miller","meso","TrecePpo",4,"StdyWk22",0
"Miller","meso","AlphaL2",1,"StdyWk1",NA
"Miller","meso","AlphaL2",1,"StdyWk2",NA
"Miller","meso","AlphaL2",1,"StdyWk3",2
"Miller","meso","AlphaL2",1,"StdyWk4",2
"Miller","meso","AlphaL2",1,"StdyWk5",0
"Miller","meso","AlphaL2",1,"StdyWk6",0
"Miller","meso","AlphaL2",1,"StdyWk7",0
"Miller","meso","AlphaL2",1,"StdyWk8",0
"Miller","meso","AlphaL2",1,"StdyWk9",0
"Miller","meso","AlphaL2",1,"StdyWk10",0
"Miller","meso","AlphaL2",1,"StdyWk11",0
"Miller","meso","AlphaL2",1,"StdyWk12",0
"Miller","meso","AlphaL2",1,"StdyWk13",0
"Miller","meso","AlphaL2",1,"StdyWk14",0
"Miller","meso","AlphaL2",1,"StdyWk15",0
"Miller","meso","AlphaL2",1,"StdyWk16",0
"Miller","meso","AlphaL2",1,"StdyWk17",0
"Miller","meso","AlphaL2",1,"StdyWk18",7
"Miller","meso","AlphaL2",1,"StdyWk19",NA
"Miller","meso","AlphaL2",1,"StdyWk20",6
"Miller","meso","AlphaL2",1,"StdyWk21",0
"Miller","meso","AlphaL2",1,"StdyWk22",0
"Miller","meso","AlphaL2",2,"StdyWk1",NA
"Miller","meso","AlphaL2",2,"StdyWk2",NA
"Miller","meso","AlphaL2",2,"StdyWk3",9
"Miller","meso","AlphaL2",2,"StdyWk4",2
"Miller","meso","AlphaL2",2,"StdyWk5",4
"Miller","meso","AlphaL2",2,"StdyWk6",0
"Miller","meso","AlphaL2",2,"StdyWk7",1
"Miller","meso","AlphaL2",2,"StdyWk8",1
"Miller","meso","AlphaL2",2,"StdyWk9",4
"Miller","meso","AlphaL2",2,"StdyWk10",0
"Miller","meso","AlphaL2",2,"StdyWk11",1
"Miller","meso","AlphaL2",2,"StdyWk12",0
"Miller","meso","AlphaL2",2,"StdyWk13",0
"Miller","meso","AlphaL2",2,"StdyWk14",0
"Miller","meso","AlphaL2",2,"StdyWk15",0
"Miller","meso","AlphaL2",2,"StdyWk16",0
"Miller","meso","AlphaL2",2,"StdyWk17",3
"Miller","meso","AlphaL2",2,"StdyWk18",9
"Miller","meso","AlphaL2",2,"StdyWk19",NA
"Miller","meso","AlphaL2",2,"StdyWk20",4
"Miller","meso","AlphaL2",2,"StdyWk21",1
"Miller","meso","AlphaL2",2,"StdyWk22",0
"Miller","meso","AlphaL2",3,"StdyWk1",NA
"Miller","meso","AlphaL2",3,"StdyWk2",NA
"Miller","meso","AlphaL2",3,"StdyWk3",4
"Miller","meso","AlphaL2",3,"StdyWk4",3
"Miller","meso","AlphaL2",3,"StdyWk5",1
"Miller","meso","AlphaL2",3,"StdyWk6",1
"Miller","meso","AlphaL2",3,"StdyWk7",0
"Miller","meso","AlphaL2",3,"StdyWk8",0
"Miller","meso","AlphaL2",3,"StdyWk9",0
"Miller","meso","AlphaL2",3,"StdyWk10",1
"Miller","meso","AlphaL2",3,"StdyWk11",0
"Miller","meso","AlphaL2",3,"StdyWk12",0
"Miller","meso","AlphaL2",3,"StdyWk13",0
"Miller","meso","AlphaL2",3,"StdyWk14",0
"Miller","meso","AlphaL2",3,"StdyWk15",0
"Miller","meso","AlphaL2",3,"StdyWk16",0
"Miller","meso","AlphaL2",3,"StdyWk17",6
"Miller","meso","AlphaL2",3,"StdyWk18",9
"Miller","meso","AlphaL2",3,"StdyWk19",NA
"Miller","meso","AlphaL2",3,"StdyWk20",7
"Miller","meso","AlphaL2",3,"StdyWk21",0
"Miller","meso","AlphaL2",3,"StdyWk22",0
"Miller","meso","AlphaL2",4,"StdyWk1",NA
"Miller","meso","AlphaL2",4,"StdyWk2",NA
"Miller","meso","AlphaL2",4,"StdyWk3",7
"Miller","meso","AlphaL2",4,"StdyWk4",3
"Miller","meso","AlphaL2",4,"StdyWk5",0
"Miller","meso","AlphaL2",4,"StdyWk6",0
"Miller","meso","AlphaL2",4,"StdyWk7",0
"Miller","meso","AlphaL2",4,"StdyWk8",0
"Miller","meso","AlphaL2",4,"StdyWk9",0
"Miller","meso","AlphaL2",4,"StdyWk10",1
"Miller","meso","AlphaL2",4,"StdyWk11",0
"Miller","meso","AlphaL2",4,"StdyWk12",0
"Miller","meso","AlphaL2",4,"StdyWk13",0
"Miller","meso","AlphaL2",4,"StdyWk14",0
"Miller","meso","AlphaL2",4,"StdyWk15",0
"Miller","meso","AlphaL2",4,"StdyWk16",0
"Miller","meso","AlphaL2",4,"StdyWk17",5
"Miller","meso","AlphaL2",4,"StdyWk18",2
"Miller","meso","AlphaL2",4,"StdyWk19",NA
"Miller","meso","AlphaL2",4,"StdyWk20",3
"Miller","meso","AlphaL2",4,"StdyWk21",0
"Miller","meso","AlphaL2",4,"StdyWk22",2
"Miller","meso","Alpha",1,"StdyWk1",NA
"Miller","meso","Alpha",1,"StdyWk2",0
"Miller","meso","Alpha",1,"StdyWk3",3
"Miller","meso","Alpha",1,"StdyWk4",1
"Miller","meso","Alpha",1,"StdyWk5",0
"Miller","meso","Alpha",1,"StdyWk6",0
"Miller","meso","Alpha",1,"StdyWk7",0
"Miller","meso","Alpha",1,"StdyWk8",1
"Miller","meso","Alpha",1,"StdyWk9",0
"Miller","meso","Alpha",1,"StdyWk10",0
"Miller","meso","Alpha",1,"StdyWk11",0
"Miller","meso","Alpha",1,"StdyWk12",0
"Miller","meso","Alpha",1,"StdyWk13",0
"Miller","meso","Alpha",1,"StdyWk14",0
"Miller","meso","Alpha",1,"StdyWk15",0
"Miller","meso","Alpha",1,"StdyWk16",0
"Miller","meso","Alpha",1,"StdyWk17",0
"Miller","meso","Alpha",1,"StdyWk18",1
"Miller","meso","Alpha",1,"StdyWk19",NA
"Miller","meso","Alpha",1,"StdyWk20",2
"Miller","meso","Alpha",1,"StdyWk21",0
"Miller","meso","Alpha",1,"StdyWk22",0
"Miller","meso","Alpha",2,"StdyWk1",NA
"Miller","meso","Alpha",2,"StdyWk2",1
"Miller","meso","Alpha",2,"StdyWk3",2
"Miller","meso","Alpha",2,"StdyWk4",3
"Miller","meso","Alpha",2,"StdyWk5",0
"Miller","meso","Alpha",2,"StdyWk6",0
"Miller","meso","Alpha",2,"StdyWk7",0
"Miller","meso","Alpha",2,"StdyWk8",2
"Miller","meso","Alpha",2,"StdyWk9",0
"Miller","meso","Alpha",2,"StdyWk10",0
"Miller","meso","Alpha",2,"StdyWk11",0
"Miller","meso","Alpha",2,"StdyWk12",0
"Miller","meso","Alpha",2,"StdyWk13",0
"Miller","meso","Alpha",2,"StdyWk14",0
"Miller","meso","Alpha",2,"StdyWk15",0
"Miller","meso","Alpha",2,"StdyWk16",0
"Miller","meso","Alpha",2,"StdyWk17",1
"Miller","meso","Alpha",2,"StdyWk18",4
"Miller","meso","Alpha",2,"StdyWk19",NA
"Miller","meso","Alpha",2,"StdyWk20",2
"Miller","meso","Alpha",2,"StdyWk21",0
"Miller","meso","Alpha",2,"StdyWk22",0
"Miller","meso","Alpha",3,"StdyWk1",NA
"Miller","meso","Alpha",3,"StdyWk2",1
"Miller","meso","Alpha",3,"StdyWk3",4
"Miller","meso","Alpha",3,"StdyWk4",2
"Miller","meso","Alpha",3,"StdyWk5",0
"Miller","meso","Alpha",3,"StdyWk6",0
"Miller","meso","Alpha",3,"StdyWk7",0
"Miller","meso","Alpha",3,"StdyWk8",1
"Miller","meso","Alpha",3,"StdyWk9",0
"Miller","meso","Alpha",3,"StdyWk10",0
"Miller","meso","Alpha",3,"StdyWk11",0
"Miller","meso","Alpha",3,"StdyWk12",0
"Miller","meso","Alpha",3,"StdyWk13",0
"Miller","meso","Alpha",3,"StdyWk14",0
"Miller","meso","Alpha",3,"StdyWk15",0
"Miller","meso","Alpha",3,"StdyWk16",0
"Miller","meso","Alpha",3,"StdyWk17",NA
"Miller","meso","Alpha",3,"StdyWk18",NA
"Miller","meso","Alpha",3,"StdyWk19",NA
"Miller","meso","Alpha",3,"StdyWk20",NA
"Miller","meso","Alpha",3,"StdyWk21",NA
"Miller","meso","Alpha",3,"StdyWk22",NA
"Miller","meso","Alpha",4,"StdyWk1",NA
"Miller","meso","Alpha",4,"StdyWk2",0
"Miller","meso","Alpha",4,"StdyWk3",1
"Miller","meso","Alpha",4,"StdyWk4",3
"Miller","meso","Alpha",4,"StdyWk5",0
"Miller","meso","Alpha",4,"StdyWk6",0
"Miller","meso","Alpha",4,"StdyWk7",0
"Miller","meso","Alpha",4,"StdyWk8",0
"Miller","meso","Alpha",4,"StdyWk9",1
